stage	task	act	rho	H	beta	T	dt	init_scale	seed	conv_free	conv_nudge	accuracy	mse	mean_settle	osc_ratio	spectral_w1	spectral_w2	output_mag	seg_crossings
2	ADD	c19_r1	1	10	0.50	20	0.50	0.1	42	1.0000	1.0000	0.0400	0.397228	14.3	0.0000	0.6325	0.8407	0.2107	0.0
2	ADD	c19_r1	1	10	0.50	20	0.50	0.1	123	0.9600	1.0000	0.0400	0.398429	14.5	0.0000	0.6074	0.8213	0.2090	0.0
2	ADD	c19_r1	1	10	0.50	20	0.50	0.1	7	1.0000	1.0000	0.0400	0.399819	13.5	0.0000	0.6598	0.7646	0.2109	0.0
2	ADD	c19_r1	1	10	0.50	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.397202	14.4	0.0400	0.6222	0.8369	0.2106	0.0
2	ADD	c19_r1	1	10	0.50	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.398471	14.6	0.0000	0.6105	0.8083	0.2086	0.0
2	ADD	c19_r1	1	10	0.50	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.399670	13.9	0.0000	0.6257	0.7330	0.2105	0.0
2	ADD	c19_r1	1	10	0.50	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.397202	14.4	0.0000	0.6222	0.8369	0.2106	0.0
2	ADD	c19_r1	1	10	0.50	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.398471	14.6	0.0000	0.6105	0.8083	0.2086	0.0
2	ADD	c19_r1	1	10	0.50	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.399670	13.9	0.0000	0.6257	0.7330	0.2105	0.0
2	ADD	c19_r1	1	10	0.50	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.397202	14.4	0.0000	0.6222	0.8369	0.2106	0.0
2	ADD	c19_r1	1	10	0.50	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.398471	14.6	0.0000	0.6105	0.8083	0.2086	0.0
2	ADD	c19_r1	1	10	0.50	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.399670	13.9	0.0000	0.6257	0.7330	0.2105	0.0
2	ADD	c19_r1	1	10	1.00	20	0.50	0.1	42	1.0000	0.0400	0.0400	0.686482	8.2	0.0000	0.4326	0.1116	0.0210	0.0
2	ADD	c19_r1	1	10	1.00	20	0.50	0.1	123	1.0000	0.0400	0.0400	0.686898	8.2	0.0000	0.4249	0.1351	0.0207	0.0
2	ADD	c19_r1	1	10	1.00	20	0.50	0.1	7	1.0000	0.0400	0.0400	0.687120	8.0	0.0000	0.4244	0.1408	0.0207	0.0
2	ADD	c19_r1	1	10	1.00	50	0.50	0.1	42	1.0000	0.0400	0.0400	0.709963	7.2	0.0000	0.1686	0.0971	0.0063	0.0
2	ADD	c19_r1	1	10	1.00	50	0.50	0.1	123	1.0000	0.0400	0.0400	0.710086	7.2	0.0000	0.1561	0.1100	0.0065	0.0
2	ADD	c19_r1	1	10	1.00	50	0.50	0.1	7	1.0000	0.0400	0.0400	0.710358	6.9	0.0000	0.1533	0.1068	0.0063	0.0
2	ADD	c19_r1	1	10	1.00	100	0.50	0.1	42	1.0000	0.0400	0.0400	0.715942	6.4	0.0000	0.1301	0.0994	0.0026	0.0
2	ADD	c19_r1	1	10	1.00	100	0.50	0.1	123	1.0000	0.2800	0.0400	0.717143	6.0	0.0000	0.1306	0.1161	0.0018	0.0
2	ADD	c19_r1	1	10	1.00	100	0.50	0.1	7	1.0000	0.2000	0.0400	0.716937	6.0	0.0000	0.1192	0.1099	0.0021	0.0
2	ADD	c19_r1	1	10	1.00	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.718908	5.7	0.0000	0.1292	0.1040	0.0008	0.0
2	ADD	c19_r1	1	10	1.00	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.719303	5.2	0.0000	0.1300	0.1098	0.0005	0.0
2	ADD	c19_r1	1	10	1.00	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.718865	5.5	0.0000	0.1151	0.1164	0.0009	0.0
2	ADD	c19_r1	1	20	0.10	20	0.50	0.1	42	0.6400	1.0000	0.0400	0.353150	13.7	0.0000	0.7826	1.1295	0.2656	0.0
2	ADD	c19_r1	1	20	0.10	20	0.50	0.1	123	0.8000	1.0000	0.0400	0.352196	13.6	0.0000	0.8416	1.0070	0.2582	0.0
2	ADD	c19_r1	1	20	0.10	20	0.50	0.1	7	0.6800	1.0000	0.0400	0.351210	13.6	0.0000	0.8429	1.0714	0.2594	0.0
2	ADD	c19_r1	1	20	0.10	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.348818	16.3	0.0400	0.7764	1.1188	0.2494	0.0
2	ADD	c19_r1	1	20	0.10	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.349554	14.9	0.0000	0.7595	1.0212	0.2530	0.0
2	ADD	c19_r1	1	20	0.10	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.349689	14.9	0.0000	0.8321	1.0231	0.2534	0.0
2	ADD	c19_r1	1	20	0.10	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.348818	16.2	0.0000	0.7758	1.1194	0.2492	0.0
2	ADD	c19_r1	1	20	0.10	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.349537	15.0	0.0000	0.7586	1.0224	0.2529	0.0
2	ADD	c19_r1	1	20	0.10	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.349683	14.9	0.0000	0.8321	1.0235	0.2534	0.0
2	ADD	c19_r1	1	20	0.10	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.348818	16.2	0.0000	0.7758	1.1194	0.2492	0.0
2	ADD	c19_r1	1	20	0.10	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.349537	15.0	0.0000	0.7586	1.0224	0.2529	0.0
2	ADD	c19_r1	1	20	0.10	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.349683	14.9	0.0000	0.8321	1.0235	0.2534	0.0
2	ADD	c19_r1	1	20	0.50	20	0.50	0.1	42	1.0000	1.0000	0.0400	0.397844	13.7	0.0000	0.6475	0.7533	0.2117	0.0
2	ADD	c19_r1	1	20	0.50	20	0.50	0.1	123	1.0000	1.0000	0.0400	0.399886	13.6	0.0000	0.6404	0.7646	0.2103	0.0
2	ADD	c19_r1	1	20	0.50	20	0.50	0.1	7	1.0000	1.0000	0.0400	0.398837	13.6	0.0000	0.6470	0.7567	0.2123	0.0
2	ADD	c19_r1	1	20	0.50	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.397881	13.8	0.0000	0.6297	0.7612	0.2115	0.0
2	ADD	c19_r1	1	20	0.50	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.399606	13.8	0.0000	0.6210	0.7739	0.2102	0.0
2	ADD	c19_r1	1	20	0.50	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.398860	13.8	0.0000	0.6265	0.7580	0.2121	0.0
2	ADD	c19_r1	1	20	0.50	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.397881	13.8	0.0000	0.6297	0.7612	0.2115	0.0
2	ADD	c19_r1	1	20	0.50	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.399606	13.8	0.0000	0.6210	0.7739	0.2102	0.0
2	ADD	c19_r1	1	20	0.50	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.398860	13.8	0.0000	0.6265	0.7580	0.2121	0.0
2	ADD	c19_r1	1	20	0.50	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.397881	13.8	0.0000	0.6297	0.7612	0.2115	0.0
2	ADD	c19_r1	1	20	0.50	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.399606	13.8	0.0000	0.6210	0.7739	0.2102	0.0
2	ADD	c19_r1	1	20	0.50	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.398860	13.8	0.0000	0.6265	0.7580	0.2121	0.0
2	ADD	c19_r1	1	20	1.00	20	0.50	0.1	42	1.0000	0.0400	0.0400	0.685979	8.2	0.0000	0.4728	0.1032	0.0214	0.0
2	ADD	c19_r1	1	20	1.00	20	0.50	0.1	123	1.0000	0.0400	0.0400	0.686735	8.2	0.0000	0.4629	0.1179	0.0208	0.0
2	ADD	c19_r1	1	20	1.00	20	0.50	0.1	7	1.0000	0.0400	0.0400	0.686912	8.2	0.0000	0.4530	0.1148	0.0207	0.0
2	ADD	c19_r1	1	20	1.00	50	0.50	0.1	42	1.0000	0.0400	0.0400	0.709885	7.0	0.0000	0.1946	0.0834	0.0064	0.0
2	ADD	c19_r1	1	20	1.00	50	0.50	0.1	123	1.0000	0.0400	0.0400	0.710218	7.0	0.0000	0.1895	0.1027	0.0063	0.0
2	ADD	c19_r1	1	20	1.00	50	0.50	0.1	7	1.0000	0.0400	0.0400	0.710248	7.2	0.0000	0.2088	0.0935	0.0062	0.0
2	ADD	c19_r1	1	20	1.00	100	0.50	0.1	42	1.0000	0.0400	0.0400	0.716351	6.3	0.0000	0.1685	0.1030	0.0024	0.0
2	ADD	c19_r1	1	20	1.00	100	0.50	0.1	123	1.0000	0.0400	0.0400	0.716754	6.1	0.0000	0.1814	0.1071	0.0021	0.0
2	ADD	c19_r1	1	20	1.00	100	0.50	0.1	7	1.0000	0.0400	0.0400	0.716536	6.6	0.0000	0.1679	0.0957	0.0022	0.0
2	ADD	c19_r1	1	20	1.00	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.718879	5.9	0.0000	0.1631	0.1072	0.0008	0.0
2	ADD	c19_r1	1	20	1.00	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.719129	5.7	0.0000	0.1807	0.1130	0.0007	0.0
2	ADD	c19_r1	1	20	1.00	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.717556	6.2	0.0000	0.1623	0.1013	0.0016	0.0
2	ADD	c19_r1	1	50	0.10	20	0.50	0.1	42	0.8400	1.0000	0.0400	0.351199	14.0	0.0000	1.3256	1.0874	0.2626	0.0
2	ADD	c19_r1	1	50	0.10	20	0.50	0.1	123	0.8400	1.0000	0.0400	0.351455	13.8	0.0000	1.2653	1.0072	0.2611	0.0
2	ADD	c19_r1	1	50	0.10	20	0.50	0.1	7	0.7600	1.0000	0.0400	0.351935	13.7	0.0000	1.1694	1.0332	0.2627	0.0
2	ADD	c19_r1	1	50	0.10	50	0.50	0.1	42	0.9600	1.0000	0.0400	0.350553	16.3	0.0400	1.1489	1.1674	0.2491	0.0
2	ADD	c19_r1	1	50	0.10	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.350422	18.0	0.0000	1.1110	1.1306	0.2516	0.0
2	ADD	c19_r1	1	50	0.10	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.348863	18.8	0.0000	1.0973	1.1513	0.2579	0.0
2	ADD	c19_r1	1	50	0.10	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.351364	16.3	0.0400	1.1449	1.1582	0.2497	0.0
2	ADD	c19_r1	1	50	0.10	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.351426	16.6	0.0400	1.0971	1.1332	0.2494	0.0
2	ADD	c19_r1	1	50	0.10	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.351399	16.5	0.0800	1.0856	1.1269	0.2507	0.0
2	ADD	c19_r1	1	50	0.10	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.349561	18.0	0.0000	1.1482	1.1768	0.2514	0.0
2	ADD	c19_r1	1	50	0.10	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.351790	16.7	0.0400	1.0958	1.1348	0.2493	0.0
2	ADD	c19_r1	1	50	0.10	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.352099	16.2	0.0000	1.0820	1.1390	0.2506	0.0
2	ADD	c19_r1	1	50	0.50	20	0.50	0.1	42	1.0000	1.0000	0.0400	0.400777	13.2	0.0000	0.8718	0.7082	0.2107	0.0
2	ADD	c19_r1	1	50	0.50	20	0.50	0.1	123	1.0000	1.0000	0.0400	0.398449	12.7	0.0000	0.9033	0.7091	0.2136	0.0
2	ADD	c19_r1	1	50	0.50	20	0.50	0.1	7	1.0000	1.0000	0.0400	0.400002	13.7	0.0000	0.7244	0.7960	0.2126	0.0
2	ADD	c19_r1	1	50	0.50	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.400724	13.5	0.0400	0.8469	0.7255	0.2103	0.0
2	ADD	c19_r1	1	50	0.50	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.398601	13.0	0.0000	0.8795	0.7233	0.2135	0.0
2	ADD	c19_r1	1	50	0.50	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.399804	13.7	0.0000	0.7023	0.7873	0.2126	0.0
2	ADD	c19_r1	1	50	0.50	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.400724	13.5	0.0000	0.8469	0.7255	0.2103	0.0
2	ADD	c19_r1	1	50	0.50	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.398601	13.0	0.0000	0.8795	0.7233	0.2135	0.0
2	ADD	c19_r1	1	50	0.50	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.399804	13.7	0.0000	0.7023	0.7873	0.2126	0.0
2	ADD	c19_r1	1	50	0.50	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.400724	13.5	0.0000	0.8469	0.7255	0.2103	0.0
2	ADD	c19_r1	1	50	0.50	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.398601	13.0	0.0000	0.8795	0.7233	0.2135	0.0
2	ADD	c19_r1	1	50	0.50	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.399804	13.7	0.0000	0.7023	0.7873	0.2126	0.0
2	ADD	c19_r1	1	50	1.00	20	0.50	0.1	42	1.0000	0.0400	0.0400	0.687715	7.8	0.0000	0.5077	0.1042	0.0201	0.0
2	ADD	c19_r1	1	50	1.00	20	0.50	0.1	123	1.0000	0.0400	0.0400	0.687264	8.0	0.0000	0.5293	0.1097	0.0206	0.0
2	ADD	c19_r1	1	50	1.00	20	0.50	0.1	7	1.0000	0.0400	0.0400	0.686864	8.0	0.0000	0.5450	0.1110	0.0209	0.0
2	ADD	c19_r1	1	50	1.00	50	0.50	0.1	42	1.0000	0.0400	0.0400	0.710597	6.7	0.0000	0.2469	0.0941	0.0059	0.0
2	ADD	c19_r1	1	50	1.00	50	0.50	0.1	123	1.0000	0.0400	0.0400	0.710766	7.0	0.0000	0.2606	0.0842	0.0059	0.0
2	ADD	c19_r1	1	50	1.00	50	0.50	0.1	7	1.0000	0.0400	0.0400	0.710799	7.0	0.0000	0.2705	0.0919	0.0059	0.0
2	ADD	c19_r1	1	50	1.00	100	0.50	0.1	42	1.0000	0.0400	0.0400	0.716488	6.5	0.0000	0.2267	0.0939	0.0023	0.0
2	ADD	c19_r1	1	50	1.00	100	0.50	0.1	123	1.0000	0.0400	0.0400	0.716324	6.6	0.0000	0.2507	0.0917	0.0023	0.0
2	ADD	c19_r1	1	50	1.00	100	0.50	0.1	7	1.0000	0.0400	0.0400	0.716852	6.6	0.0000	0.2513	0.0919	0.0020	0.0
2	ADD	c19_r1	1	50	1.00	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.718738	6.2	0.0000	0.2240	0.0993	0.0009	0.0
2	ADD	c19_r1	1	50	1.00	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.718668	6.2	0.0000	0.2488	0.0974	0.0010	0.0
2	ADD	c19_r1	1	50	1.00	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.719806	6.4	0.0000	0.2451	0.1007	0.0003	0.0
2	ADD	c19_r4	4	10	0.10	20	0.50	0.1	42	1.0000	1.0000	0.0400	0.237326	13.9	0.0800	1.8561	2.1625	0.4172	8.8
2	ADD	c19_r4	4	10	0.10	20	0.50	0.1	123	1.0000	1.0000	0.0400	NaN	0.0	0.0000	NaN	NaN	NaN	0.0
2	ADD	c19_r4	4	10	0.10	20	0.50	0.1	7	0.8000	1.0000	0.0400	0.252496	13.2	0.2400	1.2727	2.2976	0.3479	3.6
2	ADD	c19_r4	4	10	0.10	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.189017	16.4	0.0000	1.3148	1.4428	0.3762	0.0
2	ADD	c19_r4	4	10	0.10	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.190400	15.0	0.1200	2.0737	1.8468	0.3850	9.6
2	ADD	c19_r4	4	10	0.10	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.192309	15.6	0.0400	1.4699	1.2655	0.3781	0.4
2	ADD	c19_r4	4	10	0.10	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.192016	17.6	0.0000	2.0526	1.3182	0.3820	3.6
2	ADD	c19_r4	4	10	0.10	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.201962	15.3	0.0000	2.8457	1.2643	0.3911	16.0
2	ADD	c19_r4	4	10	0.10	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.183486	16.5	0.0000	1.3981	1.1098	0.3713	0.4
2	ADD	c19_r4	4	10	0.10	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.203029	16.4	0.0000	1.2144	1.2149	0.3969	0.0
2	ADD	c19_r4	4	10	0.10	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.195893	14.2	0.0000	3.1820	1.2588	0.3861	15.6
2	ADD	c19_r4	4	10	0.10	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.193398	15.2	0.0000	1.6812	1.4415	0.3820	2.8
2	ADD	c19_r4	4	10	0.50	20	0.50	0.1	42	0.4000	0.8000	0.0400	0.236633	15.2	0.7600	0.2870	0.9527	0.3637	0.0
2	ADD	c19_r4	4	10	0.50	20	0.50	0.1	123	0.2400	1.0000	0.0400	0.236867	16.0	0.8800	0.3220	0.9764	0.3544	0.0
2	ADD	c19_r4	4	10	0.50	20	0.50	0.1	7	0.3200	0.8000	0.0400	0.241516	17.1	0.9600	0.4118	0.9624	0.3698	0.0
2	ADD	c19_r4	4	10	0.50	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.231240	25.2	0.0000	0.4938	0.7740	0.3282	0.0
2	ADD	c19_r4	4	10	0.50	50	0.50	0.1	123	0.9600	1.0000	0.0400	0.224093	25.4	0.0400	0.5460	0.8024	0.3321	0.0
2	ADD	c19_r4	4	10	0.50	50	0.50	0.1	7	0.8800	1.0000	0.0400	0.226159	23.5	0.0000	0.5580	0.8351	0.3360	0.0
2	ADD	c19_r4	4	10	0.50	100	0.50	0.1	42	0.9600	1.0000	0.0400	0.233405	26.0	0.0400	0.5313	0.7878	0.3309	0.0
2	ADD	c19_r4	4	10	0.50	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.227801	27.2	0.0000	0.5918	0.7983	0.3442	0.0
2	ADD	c19_r4	4	10	0.50	100	0.50	0.1	7	0.9600	1.0000	0.0400	0.226898	24.1	0.0800	0.5991	0.8286	0.3374	0.0
2	ADD	c19_r4	4	10	0.50	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.235738	26.5	0.0000	0.5278	0.8152	0.3223	0.0
2	ADD	c19_r4	4	10	0.50	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.228963	26.6	0.0400	0.5820	0.7823	0.3500	0.0
2	ADD	c19_r4	4	10	0.50	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.227644	25.7	0.0400	0.5881	0.8193	0.3310	0.0
2	ADD	c19_r4	4	10	1.00	20	0.50	0.1	42	0.8000	0.0400	0.0400	0.605393	16.5	0.0000	0.2219	0.6815	0.0745	0.0
2	ADD	c19_r4	4	10	1.00	20	0.50	0.1	123	0.2400	0.0400	0.0400	0.614520	16.8	0.0000	0.1974	0.7347	0.0763	0.0
2	ADD	c19_r4	4	10	1.00	20	0.50	0.1	7	0.2400	0.0400	0.0400	0.582401	17.8	0.0000	0.1974	0.6395	0.0815	0.0
2	ADD	c19_r4	4	10	1.00	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.721522	11.9	0.0000	0.1137	0.6279	0.0017	0.0
2	ADD	c19_r4	4	10	1.00	50	0.50	0.1	123	1.0000	0.7200	0.0400	0.701868	13.0	0.0000	0.1479	0.6517	0.0121	0.0
2	ADD	c19_r4	4	10	1.00	50	0.50	0.1	7	1.0000	0.7600	0.0400	0.718358	10.4	0.0000	0.1099	0.6186	0.0046	0.0
2	ADD	c19_r4	4	10	1.00	100	0.50	0.1	42	1.0000	0.9600	0.0400	0.717927	8.0	0.0000	0.0891	0.4712	0.0015	0.0
2	ADD	c19_r4	4	10	1.00	100	0.50	0.1	123	1.0000	0.8400	0.0400	0.720314	6.6	0.0000	0.1257	0.4825	0.0006	0.0
2	ADD	c19_r4	4	10	1.00	100	0.50	0.1	7	1.0000	0.6800	0.0400	0.719414	7.1	0.0000	0.1043	0.4927	0.0017	0.0
2	ADD	c19_r4	4	10	1.00	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.719751	7.1	0.0000	0.0926	0.4540	0.0004	0.0
2	ADD	c19_r4	4	10	1.00	200	0.50	0.1	123	1.0000	0.9600	0.0400	0.720166	7.0	0.0000	0.1225	0.4541	0.0003	0.0
2	ADD	c19_r4	4	10	1.00	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.720251	7.0	0.0000	0.1033	0.4793	0.0005	0.0
2	ADD	c19_r4	4	20	0.10	20	0.50	0.1	42	0.8800	1.0000	0.0400	0.253938	13.1	0.0400	1.6886	1.6434	0.3456	16.0
2	ADD	c19_r4	4	20	0.10	20	0.50	0.1	123	1.0000	1.0000	0.0400	0.181592	14.8	0.0000	1.8203	2.1219	0.3642	9.6
2	ADD	c19_r4	4	20	0.10	20	0.50	0.1	7	1.0000	1.0000	0.0400	0.283468	13.9	0.0000	1.8093	1.8659	0.3204	13.6
2	ADD	c19_r4	4	20	0.10	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.181825	16.3	0.0000	2.9134	1.3229	0.3635	29.6
2	ADD	c19_r4	4	20	0.10	50	0.50	0.1	123	0.9600	1.0000	0.0400	0.181586	17.0	0.0000	1.7653	1.1895	0.3644	3.2
2	ADD	c19_r4	4	20	0.10	50	0.50	0.1	7	1.0000	1.0000	0.0400	0.181417	17.9	0.0000	1.4975	1.0138	0.3641	0.8
2	ADD	c19_r4	4	20	0.10	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.242646	17.0	0.1200	1.7495	1.4551	0.3246	12.8
2	ADD	c19_r4	4	20	0.10	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.183639	16.1	0.0400	1.6114	1.1629	0.3656	2.4
2	ADD	c19_r4	4	20	0.10	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.181771	18.9	0.0000	2.0541	1.0324	0.3635	8.0
2	ADD	c19_r4	4	20	0.10	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.182023	14.9	0.0000	2.6541	0.9462	0.3670	15.2
2	ADD	c19_r4	4	20	0.10	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.213505	16.0	0.0000	1.7775	1.7536	0.3485	0.0
2	ADD	c19_r4	4	20	0.10	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.332270	15.3	0.0000	1.1482	1.5762	0.2630	0.8
2	ADD	c19_r4	4	20	0.50	20	0.50	0.1	42	0.3200	1.0000	0.0400	0.239661	15.8	0.2400	0.5290	1.0017	0.3446	0.0
2	ADD	c19_r4	4	20	0.50	20	0.50	0.1	123	0.4000	0.9600	0.0400	0.265074	16.0	0.2800	0.4053	0.9635	0.3310	0.0
2	ADD	c19_r4	4	20	0.50	20	0.50	0.1	7	0.2400	1.0000	0.0400	0.244676	15.7	0.3600	0.4621	0.9652	0.3243	0.0
2	ADD	c19_r4	4	20	0.50	50	0.50	0.1	42	0.8400	1.0000	0.0400	0.229800	22.6	0.0400	0.6129	0.8585	0.3473	0.0
2	ADD	c19_r4	4	20	0.50	50	0.50	0.1	123	0.8400	1.0000	0.0400	0.225756	20.4	0.1600	0.5374	0.8447	0.3300	0.0
2	ADD	c19_r4	4	20	0.50	50	0.50	0.1	7	0.9600	1.0000	0.0400	0.222343	22.5	0.0000	0.5867	0.8390	0.3314	0.0
2	ADD	c19_r4	4	20	0.50	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.229610	25.3	0.0000	0.6413	0.8536	0.3483	0.0
2	ADD	c19_r4	4	20	0.50	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.224822	27.9	0.0400	0.5431	0.8317	0.3311	0.0
2	ADD	c19_r4	4	20	0.50	100	0.50	0.1	7	1.0000	1.0000	0.0400	0.228238	24.0	0.0000	0.6138	0.7933	0.3278	0.0
2	ADD	c19_r4	4	20	0.50	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.225980	30.1	0.0400	0.6309	0.8441	0.3360	0.0
2	ADD	c19_r4	4	20	0.50	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.225804	40.0	0.0000	0.5515	0.8485	0.3328	0.0
2	ADD	c19_r4	4	20	0.50	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.228509	28.0	0.0000	0.6407	0.8230	0.3454	0.0
2	ADD	c19_r4	4	20	1.00	20	0.50	0.1	42	0.2000	0.0400	0.0400	0.648842	14.6	0.0000	0.4481	0.8879	0.0604	0.0
2	ADD	c19_r4	4	20	1.00	20	0.50	0.1	123	0.5600	0.0400	0.0400	0.707238	12.1	0.0000	0.3310	0.9226	0.0454	0.0
2	ADD	c19_r4	4	20	1.00	20	0.50	0.1	7	0.1200	0.0400	0.0400	0.638910	14.7	0.0000	0.3322	0.7698	0.0589	0.0
2	ADD	c19_r4	4	20	1.00	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.720842	13.7	0.0000	0.1495	0.6852	0.0026	0.0
2	ADD	c19_r4	4	20	1.00	50	0.50	0.1	123	1.0000	0.3600	0.0400	0.672642	15.5	0.0000	0.1840	0.6817	0.0289	0.0
2	ADD	c19_r4	4	20	1.00	50	0.50	0.1	7	1.0000	0.6400	0.0400	0.714454	12.3	0.0000	0.1558	0.6167	0.0059	0.0
2	ADD	c19_r4	4	20	1.00	100	0.50	0.1	42	1.0000	1.0000	0.0400	0.720106	6.5	0.0000	0.1314	0.4784	0.0007	0.0
2	ADD	c19_r4	4	20	1.00	100	0.50	0.1	123	1.0000	1.0000	0.0400	0.720275	6.4	0.0000	0.1644	0.4942	0.0008	0.0
2	ADD	c19_r4	4	20	1.00	100	0.50	0.1	7	1.0000	0.9600	0.0400	0.720010	6.4	0.0000	0.1539	0.4724	0.0006	0.0
2	ADD	c19_r4	4	20	1.00	200	0.50	0.1	42	1.0000	1.0000	0.0400	0.720371	6.5	0.0000	0.1257	0.4670	0.0006	0.0
2	ADD	c19_r4	4	20	1.00	200	0.50	0.1	123	1.0000	1.0000	0.0400	0.720110	6.6	0.0000	0.1558	0.5032	0.0006	0.0
2	ADD	c19_r4	4	20	1.00	200	0.50	0.1	7	1.0000	1.0000	0.0400	0.719938	6.4	0.0000	0.1549	0.4615	0.0005	0.0
2	ADD	c19_r4	4	50	0.10	20	0.50	0.1	42	0.9200	1.0000	0.0400	0.333363	13.7	0.0800	1.4098	2.0894	0.2686	78.0
2	ADD	c19_r4	4	50	0.10	20	0.50	0.1	123	1.0000	1.0000	0.0400	0.185186	13.8	0.1200	2.7154	3.1528	0.3727	72.0
2	ADD	c19_r4	4	50	0.10	20	0.50	0.1	7	1.0000	1.0000	0.0400	0.447053	13.2	0.1200	1.0863	2.4748	0.1887	56.0
2	ADD	c19_r4	4	50	0.10	50	0.50	0.1	42	1.0000	1.0000	0.0400	0.182145	15.7	0.0000	2.5318	1.4616	0.3643	38.0
2	ADD	c19_r4	4	50	0.10	50	0.50	0.1	123	1.0000	1.0000	0.0400	0.182282	15.7	0.0000	1.6124	1.4652	0.3660	2.0
